class_label,LHS,RHS
0,20020829180628.A1796,silence.homedns.org
0,20020829160017.9E3C643F99,phobos.labs.netnoteinc.com
0,20020829091745.A6605,nanaimo.island.net
0,20020829163257.GD10973,misery.proulx.com
0,yf2n0r3ho9g.fsf,proton.pathname.com
0,96B7CA2C-BD1E-11D6-92D9-00039396ECF2,deersoft.com
0,Pine.LNX.4.44.0209010357090.5726-100000,belphegore.hughes-family.org
0,Pine.GSO.4.44.0208291229400.13748-100000,info.uah.edu
0,E17yWaI-0000ef-00,rhenium.btinternet.com
0,20020902194618.GB15737,kluge.net
0,20020822145523.A2125,rover.vipul.net
0,D79A56AD131896448D0860DEE07CBE1F3BABD6,med-core07.med.wayne.edu
0,LMbNj3ALUgZ9EA19,jblaptop.voidstar.com
0,0dee01c24aac$4e4fd400$7c640f0a,mfc.corp.mckee.com
0,Pine.LNX.4.44.0208231140070.5240-100000,sparrow
0,20020823191002.GK12303,kluge.net
0,Vk$KpqAZNoZ9EAV1,jblaptop.voidstar.com
0,D79A56AD131896448D0860DEE07CBE1F3BABEC,med-core07.med.wayne.edu
0,20020823202618.GQ12303,kluge.net
0,3D64FC22.4040409,perkel.com
0,017a01c26df9$53df69b0$0cb2fad8,DWM1
0,3D6F8139.8040106,ida.org
0,20020829204345.91D1833986,LINPDC.eclipsys.qc.ca
0,20020903183103.A5C7733986,LINPDC.eclipsys.qc.ca
0,20020903192326.C9DA533986,LINPDC.eclipsys.qc.ca
0,15733.3398.363187.572002,cerise.nosuchdomain.co.uk
0,15733.15859.462448.155446,cerise.nosuchdomain.co.uk
0,200209032103.44905.ygingras,ygingras.net
0,200209040652.07546.ygingras,ygingras.net
0,3D75E4DC.9090107,algroup.co.uk
0,E17yWuX-0002zg-00,rhenium.btinternet.com
0,20020902204053.GD15737,kluge.net
0,20020902194618.GB15737,kluge.net
0,E17yaEd-0000oR-00,rhenium.btinternet.com
0,20020902215833.63621.qmail,web10201.mail.yahoo.com
0,Pine.LNX.4.44.0209021444400.8543-100000,aztec.zanshin.com
0,E17lzKx-0006yy-00,usw-pr-cvs1.sourceforge.net
0,20020902215847.1ACB89F8B5,belphegore.hughes-family.org
0,20020902220538.BA80F9F8B9,belphegore.hughes-family.org
0,Pine.LNX.4.44.0209021905230.7477-100000,saturn.syslang.net
0,20020903133829.6798116F23,example.com
0,20020904151755.0A09E16F1D,example.com
0,al588m$ufg$1,main.gmane.org
0,E17mbzO-0004fH-00,usw-pr-cvs1.sourceforge.net
0,E17yaWz-0002dB-00,protactinium.btinternet.com
0,receipt-6628399,mx1.yipes.com
0,200209051318.24194,malte.stretz.eu.org
0,1031225695.83349.5.camel,lerlaptop.lerctr.org
0,20020905112414.7262216F22,example.com
0,20020905112205.0C81E16F21,example.com
0,20020905112630.F10F516F49,example.com
0,20020905111540.76D1C16F20,example.com
0,Pine.LNX.4.44.0209050731510.10379-100000,burgers.bubbanfriends.org
0,00c201c254ff$bc2acb30$8801020a,brianmay
0,00c701c25504$da88e530$8801020a,brianmay
0,a05200a0eb9c7afb32c0d,[209.103.203.97]
0,20020906175411.GB18326,kluge.net
0,20020906180419.GA14739,iww.netfr.alcatel.fr
0,20020906175619.GC18326,kluge.net
0,20020906175623.D985EA4C92,belphegore.hughes-family.org
0,200209081619.34777,malte.stretz.eu.org
0,1031493547.12768.TMDA,omega.paradigm-omega.net
0,1031528000.14372.TMDA,omega.paradigm-omega.net
0,200209091219.58498,malte.stretz.eu.org
0,20020910154508.D02ED9EDBF,belphegore.hughes-family.org
0,15743.18150.567462.560748,onceler.kciLink.com
0,079d01c26e4a$f7e65d60$9731e150,007730120202
0,200209111726.19845,malte.stretz.eu.org
0,20020911173618.GA86845,blossom.cjclark.org
0,20020911203845.662ED16F03,example.com
0,Pine.BSF.4.21.0209111343220.53629-100000,wow.atlasta.net
0,018d01c259dd$35066050$ad01a8c0,QUENTIN
0,20020911215341.GA26384,iww.netfr.alcatel.fr
0,1031783038.19376.TMDA,omega.paradigm-omega.net
0,Pine.GSO.4.43.0209111512350.3741-100000,vtn1.victoria.tc.ca
0,200209111842490186.010804ED,mail.attbi.com
0,20020912130550.1275,192.168.1.3
0,1034027845.2296.163.camel,bobcat.ods.org
0,B9A6AE92.91AD%opslag,inklaar.net
0,031001c25a8f$9faa5a80$d900000a,paul01
0,000c01c25b25$dbaa64d0$aca80a44,viper
0,20020913140253.GB5897,kluge.net
0,87A8DADECEE0D411A5500050046B13A048D792,greece.local.net
0,20020913161526.A97345-100000,moon.campus.luth.se
0,20020913183343.M49078,b2unow.com
0,20020913190117.GG5897,kluge.net
0,20020913191031.GH5897,kluge.net
0,1031945265.2215.2.camel,traveller
0,ant03s+fegg,eGroups.com
0,20020914161913.GA20696,kluge.net
0,20020915150742.81753.qmail,kronos.terraworld.net
0,87znujjgln.fsf,amaterasu.srvr.nix
0,20020915191805.M8021,comp-wiz.com
0,20020915223031.O43994-100000,moon.campus.luth.se
0,Pine.LNX.4.44.0209151634160.23861-100000,tiger.dorfam.ca
0,3D84F004.7000805,perkel.com
0,D79A56AD131896448D0860DEE07CBE1F3BACE8,med-core07.med.wayne.edu
0,3.0.5.32.20020917092014.01035940,pop3.norton.antivirus
0,yf2k7los0z5.fsf,proton.pathname.com
0,5.1.1.6.0.20021007151925.01759548,sancho2.rocinante.com
0,15749.25683.361874.673913,proton.pathname.com
0,Pine.LNX.4.44.0209161114300.17242-100000,aztec.zanshin.com
0,yf2znuge4sq.fsf,proton.pathname.com
0,20020918114520.9B11716F1A,example.com
0,20020918115754.4376516F1C,example.com
0,005901c25f08$b6d5b0b0$5a14348f,videoproducer
0,15753.55633.535730.28416,onceler.kciLink.com
0,NEBBKLEDELIODOCJHLPCGEOHNCAA.mgm,starlingtech.com
0,031901c26055$f4aefab0$0300a8c0,oracle
0,20020920120334.6CA7916F03,example.com
0,ant1s1+jomf,eGroups.com
0,20020921233535.5EEF791DC9,belphegore.hughes-family.org
0,20020921233650.AFB1488D3A,belphegore.hughes-family.org
0,20020921233755.7D8D188D3A,belphegore.hughes-family.org
0,20020921233935.1C7E791DD6,belphegore.hughes-family.org
0,20020921234149.21E8791DC7,belphegore.hughes-family.org
0,20020923114839.7E8F716F17,example.com
0,fd014188eb21d97217e935c50f3e76c43d8f970a,watchguard.com
0,PIEHJPLNKGMNAHJKHLFCCECJCEAA.sthomas,apexvoice.com
0,yf21y7h3i4m.fsf,proton.pathname.com
0,Pine.LNX.4.33.0209260102140.17974-100000,bridget.crompton.com
0,3D64FFC4.5010908,perkel.com
0,E17yga0-0003VG-00,tungsten.btinternet.com
0,10209260905.ZM2657541,puck2.rutgers.edu
0,200209261730.g8QHUeTt304894,vma-ext.prodigy.net
0,20021001095201.95CB616F03,example.com
0,20020922163819.GB25030,kluge.net
0,yf2elbpwtt7.fsf,proton.pathname.com
0,yf2d6qth95z.fsf,proton.pathname.com
0,E17wjPW-00014B-00,usw-pr-cvs1.sourceforge.net
0,E17wjPW-000143-00,usw-pr-cvs1.sourceforge.net
0,E17wjPX-00014T-00,usw-pr-cvs1.sourceforge.net
0,E17wjQY-0001AG-00,usw-pr-cvs1.sourceforge.net
0,ILEHJNJFPDLMDEKNIAKCGEODCAAA.geege,barrera.org
0,E17wjQZ-0001AP-00,usw-pr-cvs1.sourceforge.net
0,E17wjQZ-0001AW-00,usw-pr-cvs1.sourceforge.net
0,20021003202309.C3E6C16F03,example.com
0,20021004002558.GD9666,green.daf.ddts.net
0,20021003202608.0BE97A877E,belphegore.hughes-family.org
0,20021003202958.0F304A877E,belphegore.hughes-family.org
0,20021003205705.9BEC9A37B9,belphegore.hughes-family.org
0,20021003205742.3CDB7A8787,belphegore.hughes-family.org
0,20021003211657.0D5A8A87E2,belphegore.hughes-family.org
0,20021003211736.B2950A87E2,belphegore.hughes-family.org
0,E17yjbz-0004GC-00,cpu59.osdn.com
0,20021003212153.87EB0A87E2,belphegore.hughes-family.org
0,20021003231716.5708CA879B,belphegore.hughes-family.org
0,20021004015119.C89A0A87F0,belphegore.hughes-family.org
0,20021004043742.7FD7BA87DB,belphegore.hughes-family.org
0,20021004044638.DD4D7A87DB,belphegore.hughes-family.org
0,20021004045106.92EA622876,belphegore.hughes-family.org
0,Pine.LNX.4.44.0210050111040.4446-100000,belphegore.hughes-family.org
0,20021005171758.6038A16F03,example.com
0,E17yW4C-00077t-00,nestle.ai.mit.edu
0,20021007191820.18C6916F03,example.com
0,E17yjc8-0004NL-01,cpu59.osdn.com
0,001001c249e6$863c4e00$13cca341,networksonline.com
0,B98ABFA4.1F87%dh,uptime.at
0,3D64FC22.4040409,perkel.com
0,3D64FFC4.5010908,perkel.com
0,EB0AF9F0-B5FC-11D6-A91E-00039396ECF2,deersoft.com
0,Pine.LNX.4.44.0208290714450.30051-100000,aztec.zanshin.com
0,20021008111652.9BE8B40A1,belphegore.hughes-family.org
0,20020828062019.Y10668-100000,moon.campus.luth.se
0,20020828102152.A2DAE43F99,phobos.labs.netnoteinc.com
0,20020828102918.C5C3143F99,phobos.labs.netnoteinc.com
0,a05200a02b9c7ff9d1d85,[209.103.203.17]
0,20020906052208.C3692A3C5E,belphegore.hughes-family.org
0,15304473447566,buffy.jpci.net
0,3D64F610.80104,startechgroup.co.uk
0,20021009172325.3CA8C16F03,example.com
0,yf2r8eygat5.fsf,proton.pathname.com
0,20021010121429.0610616F17,example.com
0,01aa01c24ae2$2a5baa70$f2812d40,landshark
0,Pine.LNX.4.44.0208240925210.15109-100000,guest1.mews
0,13711665921.20020824144120,cyborgnation.org
0,5217441703.20020824161736,cyborgnation.org
0,a05200a03b9c8054f7303,[209.103.203.17]
0,969536713.20020824234409,topshot.com
0,NDBBJPAGKLCMDEIEKOPBEELJIKAA.mailinglists,websitemanagers.com.au
0,Pine.LNX.4.44.0208262055420.6941-100000,guest1.mews
0,004d01c24d3d$20314980$7c640f0a,mfc.corp.mckee.com
0,010501c24f82$947b3340$7c640f0a,mfc.corp.mckee.com
0,3D74593D.2050608,sciences.univ-nantes.fr
0,002001c25368$f39de270$7c640f0a,mfc.corp.mckee.com
0,20020903211855.GF2102,darkridge.com
0,006301c25393$398af0a0$b10aa8c0,pbp.net
0,001101c25441$bdcd7000$7099409b,evergreen.local
0,a05200a04b9c80710dc5f,[209.103.203.17]
0,3D780F2B.8090709,lelandwoodbury.com
0,20020905191820.C5351,greenhydrant.com
0,20020905191820.C5351,greenhydrant.com
0,20020905181308.B4905,greenhydrant.com
0,Pine.LNX.4.44.0209052011430.24128-100000,burgers.bubbanfriends.org
0,20020906005141.GG29663,kluge.net
0,Pine.LNX.4.44.0209051902190.23153-100000,burgers.bubbanfriends.org
0,20020906005315.GH29663,kluge.net
0,FJEOJLEKLOEKPMMADEJDMEJOCCAA.eugene,chiu.bz
0,3D77EACB.7040600,sri.com
0,a05200a00b9c80b1bceef,[209.103.203.17]
0,001b01c2551a$9c316a30$2801250a,omers.com
0,20020905203817.GX8101,kluge.net
0,20020905221132.GB6886,jedi.net
0,Pine.LNX.4.44.0209051816270.22445-100000,burgers.bubbanfriends.org
0,20020905163128.A3322,greenhydrant.com
0,20020905160808.B2932,greenhydrant.com
0,20020905223153.GB7798,jedi.net
0,5.1.0.14.2.20020909170821.01d096c8,mailhost.disaster.com
0,20020909144457.A28394,greenhydrant.com
0,Pine.LNX.4.44.0209091900310.1341-100000,burgers.bubbanfriends.org
0,a05200a01b9c80b70e2c2,[209.103.203.17]
0,Pine.LNX.4.44.0209091859360.1341-100000,burgers.bubbanfriends.org
0,20020910005308.GA13905,frontier.limbo.net
0,006f01c2587d$058c6b00$c03afea9,viebrock.ca
0,1031678328.10653.TMDA,omega.paradigm-omega.net
0,Pine.BSF.4.21.0209120845130.19863-100000,wow.atlasta.net
0,NFBBLLNFCLHJOMCAPMINGEBJCHAA.delta407,lerfjhax.com
0,001601c25b31$80d2d0e0$7c640f0a,mfc.corp.mckee.com
0,3D8256E3.5040908,easydns.com
0,1032182191.9209.15.camel,pikk-koon-teravoga.mbp.ee
0,20020916114641.B12169,rover.vipul.net
0,3DA28982.6020709,punkass.com
0,20020918113624.2B27716F18,example.com
0,20020919052140.GA13060,misery.proulx.com
0,002201c25fae$ee1188f0$7c00a8c0,cover.it
0,011301c25fda$d3d7a6f0$7c640f0a,mfc.corp.mckee.com
0,Pine.LNX.4.44.0209190746380.32712-100000,burgers.bubbanfriends.org
0,20020919161158.GA19733,pogo.bearhouse.lan
0,20930.208.236.42.2.1032555916.squirrel,sunserver.sunilactive.com
0,1032700747.1536.5.camel,phoebe.mandris.com
0,20020923174830.068C516F03,example.com
0,20020925125713.A1093,free.transpect.com
0,20020822152545.GJ3670,jinny.ie
0,20021008093721.4a3ed251.matthias,rpmforge.net
0,Pine.OSF.4.21.0209301357210.2546-100000,www.nauticom.net
0,00db01c268b7$c1c210a0$f2812d40,landshark
0,D79A56AD131896448D0860DEE07CBE1F3BADEA,med-core07.med.wayne.edu
0,D79A56AD131896448D0860DEE07CBE1F3BADEB,med-core07.med.wayne.edu
0,Pine.LNX.4.33.0210030014570.16151-100000,bridget.crompton.com
0,20021003052049.GA2299,darkridge.com
0,20021003015841.C3645,rover.vipul.net
0,20021003123319.A1149,free.transpect.com
0,016601c26b00$e23f0c70$f2812d40,landshark
0,20021003173813.GE2299,darkridge.com
0,20021008094334.57b0c988.matthias,rpmforge.net
0,20021003184308.GA2254,darkridge.com
0,3D6E7347.9090304,sri.com
0,02082919334401.04648,neofelis
0,20020829163653.A4149,rover.vipul.net
0,5.1.1.6.0.20021007151925.01759548,sancho2.rocinante.com
0,Pine.LNX.4.33.0210090900200.4389-100000,tasker.pffcu.org
0,20021009101127.7bc322fa.kilroy,kamakiriad.com
0,Pine.LNX.4.33.0210091125530.4480-100000,tasker.pffcu.org
0,00a301c2700e$4e258510$0201a8c0,homediet
0,NAEOJLMPJMJDFPLHIOJOAEFJDBAA.bmord,icon-nicholson.com
0,200210080800.g98804K06008,dogma.slashnull.org
0,20020904183605.A4666,nsk.yi.org
0,EA7C77F97CC73F4AAC856A4595DF34E21265EE,swilnts801.wil.fusa.com
0,3D77A587.405,wirex.com
0,CBEOLCMMAGMDFDAKHGIBMEOOCLAA.feltman,pacbell.net
0,20020905183321.GH4340,ifokr.org
0,3D7793B5.8344A1B5,crystal.ncc.cc.nm.us
0,200209050639.08199.ygingras,ygingras.net
0,3D76977B.9010606,wirex.com
0,NAEOJLMPJMJDFPLHIOJOGEHBDBAA.bmord,icon-nicholson.com
0,Pine.LNX.4.40.0209051340310.18579-100000,zambra.ispras.ru
0,200210080800.g98808K06022,dogma.slashnull.org
0,200209051908.g85J8bb57967,min.net
0,Pine.LNX.4.44.0209171437060.19311-100000,plonku.snotboble.net
0,004401c26025$c4aa3260$01000001,iS3Inc
0,200209191956.55148.alex,netWindows.org
0,20020920230041.A1139,xlnt-software.com
0,200208222015.15926.neugens,libero.it
0,200208222349.00463.neugens,libero.it
0,5780619972.20020905101703,sandy.ru
0,200210080800.g9880AK06028,dogma.slashnull.org
0,200210080800.g9880QK06040,dogma.slashnull.org
0,200210080800.g9880QK06038,dogma.slashnull.org
0,200210080800.g9880SK06051,dogma.slashnull.org
0,200210080800.g9880TK06063,dogma.slashnull.org
0,200210080800.g9880UK06069,dogma.slashnull.org
0,1030029953.13171.TMDA,deepeddy.vircio.com
0,200210080801.g98814K06118,dogma.slashnull.org
0,200210080801.g98815K06130,dogma.slashnull.org
0,200210080801.g98816K06136,dogma.slashnull.org
0,200210080801.g98816K06139,dogma.slashnull.org
0,200210080801.g98816K06142,dogma.slashnull.org
0,200210080801.g9881LK06175,dogma.slashnull.org
0,200210080801.g9881MK06178,dogma.slashnull.org
0,E17iQCg-0003fJ-00,cpu59.osdn.com
0,E17iQCm-0003kU-01,cpu59.osdn.com
0,20020825083851.0EBE5EA0A,petting-zoo.net
0,20020825211027.6FAFFEA0A,petting-zoo.net
0,E17jVdH-0004gM-01,cpu59.osdn.com
0,E17jVdB-0004b6-00,cpu59.osdn.com
0,200210080801.g9881MK06181,dogma.slashnull.org
0,20020827222102.9B6DFEA0A,petting-zoo.net
0,E17js6f-0003Ok-00,cpu59.osdn.com
0,E17js6m-0003Tp-01,cpu59.osdn.com
0,E17kxX7-0006Jl-00,cpu59.osdn.com
0,E17kxXD-0006Oi-01,cpu59.osdn.com
0,E17lK0a-0006gd-00,cpu59.osdn.com
0,E17lK0h-0006la-01,cpu59.osdn.com
0,E17m2xi-0004yq-01,cpu59.osdn.com
0,E17m2xb-0004tg-00,cpu59.osdn.com
0,E17mPR7-0001hg-00,cpu59.osdn.com
0,200210080801.g9881MK06184,dogma.slashnull.org
0,E17mPRE-0001mo-01,cpu59.osdn.com
0,E17n8O5-0004hV-00,cpu59.osdn.com
0,E17n8OD-0004mu-01,cpu59.osdn.com
0,20020909190139.D5117EA0A,petting-zoo.net
0,E17oaI5-0002a4-00,cpu59.osdn.com
0,E17oaIC-0002fV-01,cpu59.osdn.com
0,E17owlZ-0001Hk-00,cpu59.osdn.com
0,E17owlg-0001Mr-01,cpu59.osdn.com
0,E17pfia-0005tW-00,cpu59.osdn.com
0,E17pfih-0005yh-01,cpu59.osdn.com
0,Pine.LNX.4.44.0210081140130.18762-100000,chip.ath.cx
0,E17q2C7-0007nn-00,cpu59.osdn.com
0,E17q2CE-0007te-01,cpu59.osdn.com
0,E17r7cX-0002nn-00,cpu59.osdn.com
0,E17r7cf-0002tk-01,cpu59.osdn.com
0,20020917215126.04E8DEA0A,petting-zoo.net
0,E17rU62-00061F-00,cpu59.osdn.com
0,E17rU6A-00067H-01,cpu59.osdn.com
0,20020917221558.126A8EA0A,petting-zoo.net
0,20020918200717.4A3FDEA27,petting-zoo.net
0,E17rqZa-0002m0-00,cpu59.osdn.com
0,3D6505C3.2020405,permafrost.net
0,Pine.LNX.4.44.0210081145060.18762-100000,chip.ath.cx
0,E17rqZi-0002sP-01,cpu59.osdn.com
0,E17sD32-00014x-00,cpu59.osdn.com
0,E17sD3A-0001BG-01,cpu59.osdn.com
0,E17tITX-0006cZ-00,cpu59.osdn.com
0,E17tITf-0006jx-01,cpu59.osdn.com
0,E17tex3-0002Fz-00,cpu59.osdn.com
0,E17texC-0002N7-01,cpu59.osdn.com
0,E17uNu0-0007tM-00,cpu59.osdn.com
0,E17uNu9-00080c-01,cpu59.osdn.com
0,E17wCHV-0005A6-00,cpu59.osdn.com
0,20021008100959.GL11235,linuxmafia.com
0,E17wCHf-0005HH-01,cpu59.osdn.com
0,E17wYlE-00083Y-00,cpu59.osdn.com
0,E17wYl4-0007wf-00,cpu59.osdn.com
0,20021002233617.18C50EA0A,petting-zoo.net
0,E17wvEU-0004XQ-00,cpu59.osdn.com
0,E17wvEd-0004eI-01,cpu59.osdn.com
0,20021003020658.21672EA0A,petting-zoo.net
0,20021004174907.B3958EA0A,petting-zoo.net
0,20021004175212.05215EA0A,petting-zoo.net
0,E17yN8Y-0006Mp-01,cpu59.osdn.com
0,3DA2B226.2060209,waider.ie
0,E17kb3f-0002Em-00,cpu59.osdn.com
0,E17kb3l-0002JD-01,cpu59.osdn.com
0,20020830224207.53DEBEA0A,petting-zoo.net
0,E17yjbz-0004GC-00,cpu59.osdn.com
0,E17yjc8-0004NL-01,cpu59.osdn.com
0,20020905172602.F2693EA0A,petting-zoo.net
0,20021008192806.186BCEA0A,petting-zoo.net
0,E17z65T-0001OB-00,cpu59.osdn.com
0,E17z65d-0001Vy-01,cpu59.osdn.com
0,E17zSZ8-0004iB-01,cpu59.osdn.com
0,200210081142.39259.donncha.ocaoimh,tradesignals.com
0,200209240800.g8O802C26518,dogma.slashnull.org
0,200209240800.g8O808C26535,dogma.slashnull.org
0,200209240800.g8O805C26529,dogma.slashnull.org
0,200209240800.g8O80AC26554,dogma.slashnull.org
0,200209240800.g8O806C26532,dogma.slashnull.org
0,200209240800.g8O80AC26557,dogma.slashnull.org
0,200209240800.g8O80WC26600,dogma.slashnull.org
0,200209240800.g8O80bC26634,dogma.slashnull.org
0,200209240800.g8O80AC26560,dogma.slashnull.org
0,200209240800.g8O80cC26637,dogma.slashnull.org
0,3DA2C9B0.1469.5C8ED72,localhost
0,200209240800.g8O80YC26608,dogma.slashnull.org
0,200209240800.g8O80cC26642,dogma.slashnull.org
0,200209240800.g8O80YC26610,dogma.slashnull.org
0,200209240800.g8O80dC26646,dogma.slashnull.org
0,200209240800.g8O80AC26563,dogma.slashnull.org
0,200209240800.g8O80dC26649,dogma.slashnull.org
0,200209240800.g8O80BC26566,dogma.slashnull.org
0,200209240800.g8O808C26537,dogma.slashnull.org
0,200209240800.g8O80CC26581,dogma.slashnull.org
0,200209240800.g8O80WC26604,dogma.slashnull.org
0,E17ysGU-0004CB-00,gadolinium.btinternet.com
0,200209240800.g8O80aC26625,dogma.slashnull.org
0,200209240800.g8O809C26542,dogma.slashnull.org
0,200209240800.g8O80aC26628,dogma.slashnull.org
0,200209240800.g8O809C26545,dogma.slashnull.org
0,200209240800.g8O809C26548,dogma.slashnull.org
0,200209240800.g8O80CC26584,dogma.slashnull.org
0,200209240800.g8O809C26551,dogma.slashnull.org
0,200209240800.g8O80ZC26613,dogma.slashnull.org
0,200209240800.g8O80BC26569,dogma.slashnull.org
0,200209240800.g8O80BC26572,dogma.slashnull.org
0,a05111b01b9c86e0595a6,[192.168.2.138]
0,200209240800.g8O80ZC26619,dogma.slashnull.org
0,200209240800.g8O803C26523,dogma.slashnull.org
0,200209240800.g8O804C26526,dogma.slashnull.org
0,200209240800.g8O80ZC26622,dogma.slashnull.org
0,200209240800.g8O80BC26575,dogma.slashnull.org
0,200209240800.g8O80aC26631,dogma.slashnull.org
0,200209240800.g8O80CC26578,dogma.slashnull.org
0,200209250800.g8P80DC17988,dogma.slashnull.org
0,200209250800.g8P80JC18051,dogma.slashnull.org
0,200209250800.g8P80HC18045,dogma.slashnull.org
0,E17ysKt-00048e-00,rhenium.btinternet.com
0,200209250800.g8P80LC18073,dogma.slashnull.org
0,200209250800.g8P80EC18031,dogma.slashnull.org
0,200209250800.g8P80RC18109,dogma.slashnull.org
0,200209250800.g8P80FC18042,dogma.slashnull.org
0,200209250800.g8P80JC18053,dogma.slashnull.org
0,200209250800.g8P80KC18058,dogma.slashnull.org
0,200209250800.g8P80NC18091,dogma.slashnull.org
0,200209250800.g8P80NC18094,dogma.slashnull.org
0,200209250800.g8P80KC18061,dogma.slashnull.org
0,200209250800.g8P80OC18097,dogma.slashnull.org
0,E17ysM1-00048e-00,rhenium.btinternet.com
0,200209250800.g8P80KC18064,dogma.slashnull.org
0,200209250800.g8P80OC18103,dogma.slashnull.org
0,200209250800.g8P80KC18067,dogma.slashnull.org
0,200209250800.g8P80OC18100,dogma.slashnull.org
0,200209250800.g8P80LC18070,dogma.slashnull.org
0,200209250800.g8P80LC18076,dogma.slashnull.org
0,200209250800.g8P80MC18079,dogma.slashnull.org
0,200209250800.g8P80EC18036,dogma.slashnull.org
0,200209250800.g8P80EC18038,dogma.slashnull.org
0,200209250800.g8P80MC18085,dogma.slashnull.org
0,20021008111652.9BE8B40A1,belphegore.hughes-family.org
0,200209250800.g8P80NC18088,dogma.slashnull.org
0,200209250803.g8P83fC18326,dogma.slashnull.org
0,200209250803.g8P83jC18363,dogma.slashnull.org
0,200209250803.g8P83gC18334,dogma.slashnull.org
0,200209250803.g8P83kC18372,dogma.slashnull.org
0,200209250803.g8P83gC18336,dogma.slashnull.org
0,200209250803.g8P83jC18366,dogma.slashnull.org
0,200209250803.g8P83hC18339,dogma.slashnull.org
0,200209250803.g8P83hC18342,dogma.slashnull.org
0,200209250803.g8P83hC18346,dogma.slashnull.org
0,5EC2AD6D2314D14FB64BDA287D25D9EF12B4F6,exchange1.cps.local
0,3D650A2D.1000301,dcu.ie
0,E17ysNa-00048e-00,rhenium.btinternet.com
0,200209250803.g8P83iC18348,dogma.slashnull.org
0,200209250803.g8P83iC18351,dogma.slashnull.org
0,200209250803.g8P83iC18354,dogma.slashnull.org
0,200209250803.g8P83jC18358,dogma.slashnull.org
0,200209250803.g8P83jC18360,dogma.slashnull.org
0,200209260801.g8Q81NC06404,dogma.slashnull.org
0,200209260801.g8Q81RC06432,dogma.slashnull.org
0,200209260801.g8Q81QC06420,dogma.slashnull.org
0,200209260801.g8Q81UC06455,dogma.slashnull.org
0,200209260801.g8Q81QC06423,dogma.slashnull.org
0,E17ysOx-00048e-00,rhenium.btinternet.com
0,200209260801.g8Q81VC06458,dogma.slashnull.org
0,200209260801.g8Q81QC06426,dogma.slashnull.org
0,200209260801.g8Q81uC06496,dogma.slashnull.org
0,200209260801.g8Q81VC06464,dogma.slashnull.org
0,200209260801.g8Q81uC06498,dogma.slashnull.org
0,200209260801.g8Q81bC06471,dogma.slashnull.org
0,200209260801.g8Q81uC06504,dogma.slashnull.org
0,200209260801.g8Q81SC06436,dogma.slashnull.org
0,200209260801.g8Q81vC06506,dogma.slashnull.org
0,200209260801.g8Q81PC06412,dogma.slashnull.org
0,E17ytUl-0005ta-00,rhenium.btinternet.com
0,200209260801.g8Q81TC06440,dogma.slashnull.org
0,200209260801.g8Q81bC06474,dogma.slashnull.org
0,200209260801.g8Q81TC06444,dogma.slashnull.org
0,200209260801.g8Q81PC06417,dogma.slashnull.org
0,200209260801.g8Q81PC06414,dogma.slashnull.org
0,200209260801.g8Q81UC06449,dogma.slashnull.org
0,200209260801.g8Q81RC06429,dogma.slashnull.org
0,200209260801.g8Q81UC06452,dogma.slashnull.org
0,200209260801.g8Q81NC06408,dogma.slashnull.org
0,200209260801.g8Q81VC06461,dogma.slashnull.org
0,E17ytWT-0005ta-00,rhenium.btinternet.com
0,200209261511.g8QFBMg23708,dogma.slashnull.org
0,200209261511.g8QFBNg23711,dogma.slashnull.org
0,200209261511.g8QFBNg23716,dogma.slashnull.org
0,200209261511.g8QFBhg23724,dogma.slashnull.org
0,200209261527.g8QFReg24218,dogma.slashnull.org
0,200209261527.g8QFRfg24223,dogma.slashnull.org
0,200209261528.g8QFSBg24406,dogma.slashnull.org
0,200209261527.g8QFRhg24235,dogma.slashnull.org
0,200209261527.g8QFRhg24232,dogma.slashnull.org
0,200209261528.g8QFSBg24408,dogma.slashnull.org
0,E17ytYR-0005ta-00,rhenium.btinternet.com
0,200209261528.g8QFSTg24435,dogma.slashnull.org
0,200209261528.g8QFSNg24418,dogma.slashnull.org
0,200209261527.g8QFRog24243,dogma.slashnull.org
0,200209261528.g8QFSQg24429,dogma.slashnull.org
0,200209261528.g8QFSRg24432,dogma.slashnull.org
0,200209261527.g8QFRqg24249,dogma.slashnull.org
0,200209261528.g8QFSlg24486,dogma.slashnull.org
0,200209261528.g8QFSvg24538,dogma.slashnull.org
0,200209261528.g8QFSvg24536,dogma.slashnull.org
0,200209261528.g8QFSUg24443,dogma.slashnull.org
0,A3C83F41488BD61195C3000802252FC135BCEF,dubim07742.ie.ml.com
0,200209261529.g8QFT0g24567,dogma.slashnull.org
0,200209261527.g8QFRrg24252,dogma.slashnull.org
0,200209261529.g8QFTJg24644,dogma.slashnull.org
0,200209261529.g8QFTPg24659,dogma.slashnull.org
0,200209261529.g8QFTJg24647,dogma.slashnull.org
0,200209261529.g8QFThg24734,dogma.slashnull.org
0,200209261529.g8QFTVg24694,dogma.slashnull.org
0,200209261529.g8QFTog24758,dogma.slashnull.org
0,200209261529.g8QFT1g24570,dogma.slashnull.org
0,200209261530.g8QFUOg24827,dogma.slashnull.org
0,3DA2D8B5.19DD480D,endeavors.com
0,200209261530.g8QFUYg24859,dogma.slashnull.org
0,200209261530.g8QFUOg24832,dogma.slashnull.org
0,200209261530.g8QFUhg24899,dogma.slashnull.org
0,200209261530.g8QFUsg24946,dogma.slashnull.org
0,200209261531.g8QFVQg25011,dogma.slashnull.org
